row_id,category,product_type,mounting,sku,is_pricing_rule,price,currency,dimensions_raw,length_mm,width_mm,height_mm,diameter_mm,depth_mm,dims_source,power_w,power_w_per_m,power_w_options,power_w_per_m_options,lumen,ip_rating,cct_k,cct_k_min,cct_k_max,cct_placeholder,voltage_min_v,voltage_max_v,voltage_type,frequency_min_hz,frequency_max_hz,constant_voltage_v,beam_deg,beam_source,dimming,note,search_text,sku_occurrence,sku_key,missing_fields,has_missing_fields
72,LED DOWN LIGHT T1,downlight,,NSL-DLT1-3-9W-XXK-SMD-NS-IP44,False,100.0,,W110 H50 Ø95,,110.0,50.0,95.0,,dimensions_raw,9.0,,,,990.0,IP44,,,,XXK,,,,,,,,,,درايفر نسلي 12 واط,LED DOWN LIGHT T1 | NSL-DLT1-3-9W-XXK-SMD-NS-IP44 | W110 H50 Ø95 | 9 | 990 | 100.0 | درايفر نسلي 12 واط | IP44,1,NSL-DLT1-3-9W-XXK-SMD-NS-IP44,voltage,True
73,LED DOWN LIGHT T1,downlight,,NSL-DLT1-3-9W-XXK-SMD-TD-CN-IP20,False,80.0,,W110 H50 Ø95,,110.0,50.0,95.0,,dimensions_raw,9.0,,,,990.0,IP20,,,,XXK,,,,,,,,,,ترايدونك صيني,LED DOWN LIGHT T1 | NSL-DLT1-3-9W-XXK-SMD-TD-CN-IP20 | W110 H50 Ø95 | 9 | 990 | 80.0 | ترايدونك صيني | IP20,1,NSL-DLT1-3-9W-XXK-SMD-TD-CN-IP20,voltage,True
74,LED DOWN LIGHT T1,downlight,,NSL-DLT1-3-9W-XXK-SMD-TD-AT-IP20,False,115.0,,,,,,,,,9.0,,,,,IP20,,,,XXK,,,,,,,,,,,LED DOWN LIGHT T1 | NSL-DLT1-3-9W-XXK-SMD-TD-AT-IP20 | 115.0 | IP20,1,NSL-DLT1-3-9W-XXK-SMD-TD-AT-IP20,dimensions;lumen;voltage,True
75,LED DOWN LIGHT T1,downlight,,NSL-DLT1-3-9W-XXK-SMD-TD-AT-Dali-IP20,False,163.0,,,,,,,,,9.0,,,,,IP20,,,,XXK,,,,,,,,,DALI,,LED DOWN LIGHT T1 | NSL-DLT1-3-9W-XXK-SMD-TD-AT-Dali-IP20 | 163.0 | IP20 | DALI,1,NSL-DLT1-3-9W-XXK-SMD-TD-AT-Dali-IP20,dimensions;lumen;voltage,True
76,LED DOWN LIGHT T1,downlight,,NSL-DLT1-3-9W-XXK-SMD-TD-AT-PHC-IP20,False,115.0,,,,,,,,,9.0,,,,,IP20,,,,XXK,,,,,,,,,PHC,,LED DOWN LIGHT T1 | NSL-DLT1-3-9W-XXK-SMD-TD-AT-PHC-IP20 | 115.0 | IP20 | PHC,1,NSL-DLT1-3-9W-XXK-SMD-TD-AT-PHC-IP20,dimensions;lumen;voltage,True
77,LED DOWN LIGHT T1,downlight,,NSL-DLT1-3-9W-XXK-SMD-TD-CN-IP44,False,100.0,,W110 H50 Ø95,,110.0,50.0,95.0,,dimensions_raw,9.0,,,,990.0,IP44,,,,XXK,,,,,,,,,,ترايدونك صيني,LED DOWN LIGHT T1 | NSL-DLT1-3-9W-XXK-SMD-TD-CN-IP44 | W110 H50 Ø95 | 9 | 990 | 100.0 | ترايدونك صيني | IP44,1,NSL-DLT1-3-9W-XXK-SMD-TD-CN-IP44,voltage,True
78,LED DOWN LIGHT T1,downlight,,NSL-DLT1-3-9W-XXK-SMD-TD-AT-IP44,False,135.0,,,,,,,,,9.0,,,,,IP44,,,,XXK,,,,,,,,,,,LED DOWN LIGHT T1 | NSL-DLT1-3-9W-XXK-SMD-TD-AT-IP44 | 135.0 | IP44,1,NSL-DLT1-3-9W-XXK-SMD-TD-AT-IP44,dimensions;lumen;voltage,True
79,LED DOWN LIGHT T1,downlight,,NSL-DLT1-3-9W-XXK-SMD-TD-AT-Dali-IP44,False,184.0,,,,,,,,,9.0,,,,,IP44,,,,XXK,,,,,,,,,DALI,,LED DOWN LIGHT T1 | NSL-DLT1-3-9W-XXK-SMD-TD-AT-Dali-IP44 | 184.0 | IP44 | DALI,1,NSL-DLT1-3-9W-XXK-SMD-TD-AT-Dali-IP44,dimensions;lumen;voltage,True
80,LED DOWN LIGHT T1,downlight,,NSL-DLT1-3-9W-XXK-SMD-TD-AT-PHC-IP44,False,135.0,,,,,,,,,9.0,,,,,IP44,,,,XXK,,,,,,,,,PHC,,LED DOWN LIGHT T1 | NSL-DLT1-3-9W-XXK-SMD-TD-AT-PHC-IP44 | 135.0 | IP44 | PHC,1,NSL-DLT1-3-9W-XXK-SMD-TD-AT-PHC-IP44,dimensions;lumen;voltage,True
81,LED DOWN LIGHT T1,downlight,,CUSTOM SINGLE FRAME,False,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LED DOWN LIGHT T1 | CUSTOM SINGLE FRAME | 20.0,6,CUSTOM SINGLE FRAME__6,dimensions;power;lumen;ip_rating;cct;voltage,True
82,LED DOWN LIGHT T1,downlight,,CUSTOM DOUBLE FRAME,False,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LED DOWN LIGHT T1 | CUSTOM DOUBLE FRAME | 30.0,6,CUSTOM DOUBLE FRAME__6,dimensions;power;lumen;ip_rating;cct;voltage,True
85,LED DOWN LIGHT T1,downlight,,NSL-DLT1-3-10W-XXK-SMD-NS-IP20,False,80.0,,W110 H50 Ø95,,110.0,50.0,95.0,,dimensions_raw,10.0,,,,1100.0,IP20,,,,XXK,,,,,,,,,,نفس البند السابق ويطبع عليه 10 واط,LED DOWN LIGHT T1 | NSL-DLT1-3-10W-XXK-SMD-NS-IP20 | W110 H50 Ø95 | 10 | 1100 | 80.0 | نفس البند السابق ويطبع عليه 10 واط | IP20,1,NSL-DLT1-3-10W-XXK-SMD-NS-IP20,voltage,True
86,LED DOWN LIGHT T1,downlight,,NSL-DLT1-3-10W-XXK-SMD-NS-IP44,False,100.0,,W110 H50 Ø95,,110.0,50.0,95.0,,dimensions_raw,10.0,,,,1100.0,IP44,,,,XXK,,,,,,,,,,,LED DOWN LIGHT T1 | NSL-DLT1-3-10W-XXK-SMD-NS-IP44 | W110 H50 Ø95 | 10 | 1100 | 100.0 | IP44,1,NSL-DLT1-3-10W-XXK-SMD-NS-IP44,voltage,True
87,LED DOWN LIGHT T1,downlight,,NSL-DLT1-3-10W-XXK-SMD-TD-CN-IP20,False,80.0,,W110 H50 Ø95,,110.0,50.0,95.0,,dimensions_raw,10.0,,,,1100.0,IP20,,,,XXK,,,,,,,,,,,LED DOWN LIGHT T1 | NSL-DLT1-3-10W-XXK-SMD-TD-CN-IP20 | W110 H50 Ø95 | 10 | 1100 | 80.0 | IP20,1,NSL-DLT1-3-10W-XXK-SMD-TD-CN-IP20,voltage,True
88,LED DOWN LIGHT T1,downlight,,NSL-DLT1-3-10W-XXK-SMD-TD-AT-IP20,False,115.0,,,,,,,,,10.0,,,,,IP20,,,,XXK,,,,,,,,,,,LED DOWN LIGHT T1 | NSL-DLT1-3-10W-XXK-SMD-TD-AT-IP20 | 115.0 | IP20,1,NSL-DLT1-3-10W-XXK-SMD-TD-AT-IP20,dimensions;lumen;voltage,True
89,LED DOWN LIGHT T1,downlight,,NSL-DLT1-3-10W-XXK-SMD-TD-AT-Dali-IP20,False,163.0,,,,,,,,,10.0,,,,,IP20,,,,XXK,,,,,,,,,DALI,,LED DOWN LIGHT T1 | NSL-DLT1-3-10W-XXK-SMD-TD-AT-Dali-IP20 | 163.0 | IP20 | DALI,1,NSL-DLT1-3-10W-XXK-SMD-TD-AT-Dali-IP20,dimensions;lumen;voltage,True
90,LED DOWN LIGHT T1,downlight,,NSL-DLT1-3-10W-XXK-SMD-TD-AT-PHC-IP20,False,115.0,,,,,,,,,10.0,,,,,IP20,,,,XXK,,,,,,,,,PHC,,LED DOWN LIGHT T1 | NSL-DLT1-3-10W-XXK-SMD-TD-AT-PHC-IP20 | 115.0 | IP20 | PHC,1,NSL-DLT1-3-10W-XXK-SMD-TD-AT-PHC-IP20,dimensions;lumen;voltage,True
91,LED DOWN LIGHT T1,downlight,,NSL-DLT1-3-10W-XXK-SMD-TD-CN-IP44,False,100.0,,W110 H50 Ø95,,110.0,50.0,95.0,,dimensions_raw,10.0,,,,1100.0,IP44,,,,XXK,,,,,,,,,,,LED DOWN LIGHT T1 | NSL-DLT1-3-10W-XXK-SMD-TD-CN-IP44 | W110 H50 Ø95 | 10 | 1100 | 100.0 | IP44,1,NSL-DLT1-3-10W-XXK-SMD-TD-CN-IP44,voltage,True
92,LED DOWN LIGHT T1,downlight,,NSL-DLT1-3-10W-XXK-SMD-TD-AT-IP44,False,135.0,,,,,,,,,10.0,,,,,IP44,,,,XXK,,,,,,,,,,,LED DOWN LIGHT T1 | NSL-DLT1-3-10W-XXK-SMD-TD-AT-IP44 | 135.0 | IP44,1,NSL-DLT1-3-10W-XXK-SMD-TD-AT-IP44,dimensions;lumen;voltage,True
93,LED DOWN LIGHT T1,downlight,,NSL-DLT1-3-10W-XXK-SMD-TD-AT-Dali-IP44,False,184.0,,,,,,,,,10.0,,,,,IP44,,,,XXK,,,,,,,,,DALI,,LED DOWN LIGHT T1 | NSL-DLT1-3-10W-XXK-SMD-TD-AT-Dali-IP44 | 184.0 | IP44 | DALI,1,NSL-DLT1-3-10W-XXK-SMD-TD-AT-Dali-IP44,dimensions;lumen;voltage,True
94,LED DOWN LIGHT T1,downlight,,NSL-DLT1-3-10W-XXK-SMD-TD-AT-PHC-IP44,False,135.0,,,,,,,,,10.0,,,,,IP44,,,,XXK,,,,,,,,,PHC,,LED DOWN LIGHT T1 | NSL-DLT1-3-10W-XXK-SMD-TD-AT-PHC-IP44 | 135.0 | IP44 | PHC,1,NSL-DLT1-3-10W-XXK-SMD-TD-AT-PHC-IP44,dimensions;lumen;voltage,True
95,LED DOWN LIGHT T1,downlight,,CUSTOM SINGLE FRAME,False,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LED DOWN LIGHT T1 | CUSTOM SINGLE FRAME | 20.0,7,CUSTOM SINGLE FRAME__7,dimensions;power;lumen;ip_rating;cct;voltage,True
96,LED DOWN LIGHT T1,downlight,,CUSTOM DOUBLE FRAME,False,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LED DOWN LIGHT T1 | CUSTOM DOUBLE FRAME | 30.0,7,CUSTOM DOUBLE FRAME__7,dimensions;power;lumen;ip_rating;cct;voltage,True
99,LED DOWN LIGHT T1,downlight,,NSL-DLT1-3-12W-XXK-SMD-NS-IP20,False,80.0,,W110 H50 Ø95,,110.0,50.0,95.0,,dimensions_raw,12.0,,,,1320.0,IP20,,,,XXK,,,,,,,,,,درايفر نسلي 16 واط,LED DOWN LIGHT T1 | NSL-DLT1-3-12W-XXK-SMD-NS-IP20 | W110 H50 Ø95 | 12 | 1320 | 80.0 | درايفر نسلي 16 واط | IP20,1,NSL-DLT1-3-12W-XXK-SMD-NS-IP20,voltage,True
100,LED DOWN LIGHT T1,downlight,,NSL-DLT1-3-12W-XXK-SMD-NS-IP44,False,100.0,,W110 H50 Ø95,,110.0,50.0,95.0,,dimensions_raw,12.0,,,,1320.0,IP44,,,,XXK,,,,,,,,,,درايفر نسلي 16 واط,LED DOWN LIGHT T1 | NSL-DLT1-3-12W-XXK-SMD-NS-IP44 | W110 H50 Ø95 | 12 | 1320 | 100.0 | درايفر نسلي 16 واط | IP44,1,NSL-DLT1-3-12W-XXK-SMD-NS-IP44,voltage,True
101,LED DOWN LIGHT T1,downlight,,NSL-DLT1-3-12W-XXK-SMD-TD-CN-IP20,False,80.0,,W110 H50 Ø95,,110.0,50.0,95.0,,dimensions_raw,12.0,,,,1320.0,IP20,,,,XXK,,,,,,,,,,ترايدونك صربي بنفس سعر الصيني,LED DOWN LIGHT T1 | NSL-DLT1-3-12W-XXK-SMD-TD-CN-IP20 | W110 H50 Ø95 | 12 | 1320 | 80.0 | ترايدونك صربي بنفس سعر الصيني | IP20,1,NSL-DLT1-3-12W-XXK-SMD-TD-CN-IP20,voltage,True
102,LED DOWN LIGHT T1,downlight,,NSL-DLT1-3-12W-XXK-SMD-TD-AT-IP20,False,120.0,,,,,,,,,12.0,,,,,IP20,,,,XXK,,,,,,,,,,,LED DOWN LIGHT T1 | NSL-DLT1-3-12W-XXK-SMD-TD-AT-IP20 | 120.0 | IP20,1,NSL-DLT1-3-12W-XXK-SMD-TD-AT-IP20,dimensions;lumen;voltage,True
103,LED DOWN LIGHT T1,downlight,,NSL-DLT1-3-12W-XXK-SMD-TD-AT-Dali-IP20,False,180.0,,,,,,,,,12.0,,,,,IP20,,,,XXK,,,,,,,,,DALI,,LED DOWN LIGHT T1 | NSL-DLT1-3-12W-XXK-SMD-TD-AT-Dali-IP20 | 180.0 | IP20 | DALI,1,NSL-DLT1-3-12W-XXK-SMD-TD-AT-Dali-IP20,dimensions;lumen;voltage,True
104,LED DOWN LIGHT T1,downlight,,NSL-DLT1-3-12W-XXK-SMD-TD-AT-PHC-IP20,False,115.0,,,,,,,,,12.0,,,,,IP20,,,,XXK,,,,,,,,,PHC,,LED DOWN LIGHT T1 | NSL-DLT1-3-12W-XXK-SMD-TD-AT-PHC-IP20 | 115.0 | IP20 | PHC,1,NSL-DLT1-3-12W-XXK-SMD-TD-AT-PHC-IP20,dimensions;lumen;voltage,True
105,LED DOWN LIGHT T1,downlight,,NSL-DLT1-3-12W-XXK-SMD-TD-CN-IP44,False,100.0,,W110 H50 Ø95,,110.0,50.0,95.0,,dimensions_raw,12.0,,,,1320.0,IP44,,,,XXK,,,,,,,,,,ترايدونك صربي بنفس سعر الصيني,LED DOWN LIGHT T1 | NSL-DLT1-3-12W-XXK-SMD-TD-CN-IP44 | W110 H50 Ø95 | 12 | 1320 | 100.0 | ترايدونك صربي بنفس سعر الصيني | IP44,1,NSL-DLT1-3-12W-XXK-SMD-TD-CN-IP44,voltage,True
106,LED DOWN LIGHT T1,downlight,,NSL-DLT1-3-12W-XXK-SMD-TD-AT-IP44,False,120.0,,,,,,,,,12.0,,,,,IP44,,,,XXK,,,,,,,,,,,LED DOWN LIGHT T1 | NSL-DLT1-3-12W-XXK-SMD-TD-AT-IP44 | 120.0 | IP44,1,NSL-DLT1-3-12W-XXK-SMD-TD-AT-IP44,dimensions;lumen;voltage,True
107,LED DOWN LIGHT T1,downlight,,NSL-DLT1-3-12W-XXK-SMD-TD-AT-Dali-IP44,False,180.0,,,,,,,,,12.0,,,,,IP44,,,,XXK,,,,,,,,,DALI,,LED DOWN LIGHT T1 | NSL-DLT1-3-12W-XXK-SMD-TD-AT-Dali-IP44 | 180.0 | IP44 | DALI,1,NSL-DLT1-3-12W-XXK-SMD-TD-AT-Dali-IP44,dimensions;lumen;voltage,True
108,LED DOWN LIGHT T1,downlight,,NSL-DLT1-3-12W-XXK-SMD-TD-AT-PHC-IP44,False,135.0,,,,,,,,,12.0,,,,,IP44,,,,XXK,,,,,,,,,PHC,,LED DOWN LIGHT T1 | NSL-DLT1-3-12W-XXK-SMD-TD-AT-PHC-IP44 | 135.0 | IP44 | PHC,1,NSL-DLT1-3-12W-XXK-SMD-TD-AT-PHC-IP44,dimensions;lumen;voltage,True
109,LED DOWN LIGHT T1,downlight,,CUSTOM SINGLE FRAME,False,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LED DOWN LIGHT T1 | CUSTOM SINGLE FRAME | 20.0,8,CUSTOM SINGLE FRAME__8,dimensions;power;lumen;ip_rating;cct;voltage,True
110,LED DOWN LIGHT T1,downlight,,CUSTOM DOUBLE FRAME,False,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LED DOWN LIGHT T1 | CUSTOM DOUBLE FRAME | 30.0,8,CUSTOM DOUBLE FRAME__8,dimensions;power;lumen;ip_rating;cct;voltage,True
113,LED DOWN LIGHT T1,downlight,,NSL-DLT1-4-18W-XXK-SMD-NS-IP20,False,97.0,,W140 H55 Ø120,,140.0,55.0,120.0,,dimensions_raw,15.0,,,,1650.0,IP20,,,,XXK,,,,,,,,,,,LED DOWN LIGHT T1 | NSL-DLT1-4-18W-XXK-SMD-NS-IP20 | W140 H55 Ø120 | 15 | 1650 | 97.0 | IP20,1,NSL-DLT1-4-18W-XXK-SMD-NS-IP20,voltage,True
114,LED DOWN LIGHT T1,downlight,,NSL-DLT1-4-18W-XXK-SMD-NS-IP44,False,117.0,,W140 H55 Ø120,,140.0,55.0,120.0,,dimensions_raw,15.0,,,,1650.0,IP44,,,,XXK,,,,,,,,,,,LED DOWN LIGHT T1 | NSL-DLT1-4-18W-XXK-SMD-NS-IP44 | W140 H55 Ø120 | 15 | 1650 | 117.0 | IP44,1,NSL-DLT1-4-18W-XXK-SMD-NS-IP44,voltage,True
115,LED DOWN LIGHT T1,downlight,,NSL-DLT1-4-18W-XXK-SMD-TD-CN-IP20,False,97.0,,W140 H55 Ø120,,140.0,55.0,120.0,,dimensions_raw,15.0,,,,1650.0,IP20,,,,XXK,,,,,,,,,,,LED DOWN LIGHT T1 | NSL-DLT1-4-18W-XXK-SMD-TD-CN-IP20 | W140 H55 Ø120 | 15 | 1650 | 97.0 | IP20,1,NSL-DLT1-4-18W-XXK-SMD-TD-CN-IP20,voltage,True
116,LED DOWN LIGHT T1,downlight,,NSL-DLT1-4-18W-XXK-SMD-TD-AT-IP20,False,132.0,,,,,,,,,18.0,,,,,IP20,,,,XXK,,,,,,,,,,,LED DOWN LIGHT T1 | NSL-DLT1-4-18W-XXK-SMD-TD-AT-IP20 | 132.0 | IP20,1,NSL-DLT1-4-18W-XXK-SMD-TD-AT-IP20,dimensions;lumen;voltage,True
117,LED DOWN LIGHT T1,downlight,,NSL-DLT1-4-18W-XXK-SMD-TD-AT-Dali-IP20,False,180.0,,,,,,,,,18.0,,,,,IP20,,,,XXK,,,,,,,,,DALI,,LED DOWN LIGHT T1 | NSL-DLT1-4-18W-XXK-SMD-TD-AT-Dali-IP20 | 180.0 | IP20 | DALI,1,NSL-DLT1-4-18W-XXK-SMD-TD-AT-Dali-IP20,dimensions;lumen;voltage,True
118,LED DOWN LIGHT T1,downlight,,NSL-DLT1-4-18W-XXK-SMD-TD-CN-IP44,False,117.0,,W140 H55 Ø120,,140.0,55.0,120.0,,dimensions_raw,15.0,,,,1650.0,IP44,,,,XXK,,,,,,,,,,,LED DOWN LIGHT T1 | NSL-DLT1-4-18W-XXK-SMD-TD-CN-IP44 | W140 H55 Ø120 | 15 | 1650 | 117.0 | IP44,1,NSL-DLT1-4-18W-XXK-SMD-TD-CN-IP44,voltage,True
119,LED DOWN LIGHT T1,downlight,,NSL-DLT1-4-18W-XXK-SMD-TD-AT-IP44,False,152.0,,,,,,,,,18.0,,,,,IP44,,,,XXK,,,,,,,,,,,LED DOWN LIGHT T1 | NSL-DLT1-4-18W-XXK-SMD-TD-AT-IP44 | 152.0 | IP44,1,NSL-DLT1-4-18W-XXK-SMD-TD-AT-IP44,dimensions;lumen;voltage,True
120,LED DOWN LIGHT T1,downlight,,NSL-DLT1-4-18W-XXK-SMD-TD-AT-Dali-IP44,False,190.0,,,,,,,,,18.0,,,,,IP44,,,,XXK,,,,,,,,,DALI,,LED DOWN LIGHT T1 | NSL-DLT1-4-18W-XXK-SMD-TD-AT-Dali-IP44 | 190.0 | IP44 | DALI,1,NSL-DLT1-4-18W-XXK-SMD-TD-AT-Dali-IP44,dimensions;lumen;voltage,True
121,LED DOWN LIGHT T1,downlight,,CUSTOM SINGLE FRAME,False,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LED DOWN LIGHT T1 | CUSTOM SINGLE FRAME | 20.0,9,CUSTOM SINGLE FRAME__9,dimensions;power;lumen;ip_rating;cct;voltage,True
122,LED DOWN LIGHT T1,downlight,,CUSTOM DOUBLE FRAME,False,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LED DOWN LIGHT T1 | CUSTOM DOUBLE FRAME | 30.0,9,CUSTOM DOUBLE FRAME__9,dimensions;power;lumen;ip_rating;cct;voltage,True
125,LED DOWN LIGHT T1,downlight,,NSL-DLT1-5-20W-XXK-SMD-NS-IP20,False,114.0,,W140 H55 Ø120,,140.0,55.0,120.0,,dimensions_raw,20.0,,,,2200.0,IP20,,,,XXK,,,,,,,,,,نسلي 20 واط 500 ميلي,LED DOWN LIGHT T1 | NSL-DLT1-5-20W-XXK-SMD-NS-IP20 | W140 H55 Ø120 | 20 | 2200 | 114.0 | نسلي 20 واط 500 ميلي | IP20,1,NSL-DLT1-5-20W-XXK-SMD-NS-IP20,voltage,True
126,LED DOWN LIGHT T1,downlight,,NSL-DLT1-5-20W-XXK-SMD-NS-IP44,False,134.0,,W140 H55 Ø120,,140.0,55.0,120.0,,dimensions_raw,20.0,,,,2200.0,IP44,,,,XXK,,,,,,,,,,نسلي 20 واط 500 ميلي,LED DOWN LIGHT T1 | NSL-DLT1-5-20W-XXK-SMD-NS-IP44 | W140 H55 Ø120 | 20 | 2200 | 134.0 | نسلي 20 واط 500 ميلي | IP44,1,NSL-DLT1-5-20W-XXK-SMD-NS-IP44,voltage,True
127,LED DOWN LIGHT T1,downlight,,NSL-DLT1-5-20W-XXK-SMD-TD-CN-IP20,False,114.0,,W140 H55 Ø120,,140.0,55.0,120.0,,dimensions_raw,20.0,,,,2200.0,IP20,,,,XXK,,,,,,,,,,ترايدونك صيني,LED DOWN LIGHT T1 | NSL-DLT1-5-20W-XXK-SMD-TD-CN-IP20 | W140 H55 Ø120 | 20 | 2200 | 114.0 | ترايدونك صيني | IP20,1,NSL-DLT1-5-20W-XXK-SMD-TD-CN-IP20,voltage,True
128,LED DOWN LIGHT T1,downlight,,NSL-DLT1-5-20W-XXK-SMD-TD-AT-IP20,False,156.0,,,,,,,,,20.0,,,,,IP20,,,,XXK,,,,,,,,,,,LED DOWN LIGHT T1 | NSL-DLT1-5-20W-XXK-SMD-TD-AT-IP20 | 156.0 | IP20,1,NSL-DLT1-5-20W-XXK-SMD-TD-AT-IP20,dimensions;lumen;voltage,True
129,LED DOWN LIGHT T1,downlight,,NSL-DLT1-5-20W-XXK-SMD-TD-AT-Dali-IP20,False,203.0,,,,,,,,,20.0,,,,,IP20,,,,XXK,,,,,,,,,DALI,,LED DOWN LIGHT T1 | NSL-DLT1-5-20W-XXK-SMD-TD-AT-Dali-IP20 | 203.0 | IP20 | DALI,1,NSL-DLT1-5-20W-XXK-SMD-TD-AT-Dali-IP20,dimensions;lumen;voltage,True
130,LED DOWN LIGHT T1,downlight,,NSL-DLT1-5-20W-XXK-SMD-TD-CN-IP44,False,134.0,,W140 H55 Ø120,,140.0,55.0,120.0,,dimensions_raw,20.0,,,,2200.0,IP44,,,,XXK,,,,,,,,,,ترايدونك صيني,LED DOWN LIGHT T1 | NSL-DLT1-5-20W-XXK-SMD-TD-CN-IP44 | W140 H55 Ø120 | 20 | 2200 | 134.0 | ترايدونك صيني | IP44,1,NSL-DLT1-5-20W-XXK-SMD-TD-CN-IP44,voltage,True
131,LED DOWN LIGHT T1,downlight,,NSL-DLT1-5-20W-XXK-SMD-TD-AT-IP44,False,176.0,,,,,,,,,20.0,,,,,IP44,,,,XXK,,,,,,,,,,,LED DOWN LIGHT T1 | NSL-DLT1-5-20W-XXK-SMD-TD-AT-IP44 | 176.0 | IP44,1,NSL-DLT1-5-20W-XXK-SMD-TD-AT-IP44,dimensions;lumen;voltage,True
132,LED DOWN LIGHT T1,downlight,,NSL-DLT1-5-20W-XXK-SMD-TD-AT-Dali-IP44,False,207.0,,,,,,,,,20.0,,,,,IP44,,,,XXK,,,,,,,,,DALI,,LED DOWN LIGHT T1 | NSL-DLT1-5-20W-XXK-SMD-TD-AT-Dali-IP44 | 207.0 | IP44 | DALI,1,NSL-DLT1-5-20W-XXK-SMD-TD-AT-Dali-IP44,dimensions;lumen;voltage,True
133,LED DOWN LIGHT T1,downlight,,CUSTOM SINGLE FRAME,False,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LED DOWN LIGHT T1 | CUSTOM SINGLE FRAME | 30.0,10,CUSTOM SINGLE FRAME__10,dimensions;power;lumen;ip_rating;cct;voltage,True
134,LED DOWN LIGHT T1,downlight,,CUSTOM DOUBLE FRAME,False,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LED DOWN LIGHT T1 | CUSTOM DOUBLE FRAME | 40.0,10,CUSTOM DOUBLE FRAME__10,dimensions;power;lumen;ip_rating;cct;voltage,True
138,LED DOWN LIGHT T18,downlight,,NSL-DLT18-2.5-5W-XXK-SMD-NS-IP20,False,52.0,,W90 H54 Ø75,,90.0,54.0,75.0,,dimensions_raw,5.0,,,,550.0,IP20,,,,XXK,,,,,,,,,,درايفر نسلي,LED DOWN LIGHT T18 | NSL-DLT18-2.5-5W-XXK-SMD-NS-IP20 | W90 H54 Ø75 | 5 | 550 | 52.0 | درايفر نسلي | IP20,1,NSL-DLT18-2.5-5W-XXK-SMD-NS-IP20,voltage,True
141,LED DOWN LIGHT T18,downlight,,NSL-DLT18-2.5-7W-XXK-SMD-NS-IP20,False,52.0,,W90 H54 Ø75,,90.0,54.0,75.0,,dimensions_raw,7.0,,,,770.0,IP20,,,,XXK,,,,,,,,,,درايفر نسلي 12 واط,LED DOWN LIGHT T18 | NSL-DLT18-2.5-7W-XXK-SMD-NS-IP20 | W90 H54 Ø75 | 7 | 770 | 52.0 | درايفر نسلي 12 واط | IP20,1,NSL-DLT18-2.5-7W-XXK-SMD-NS-IP20,voltage,True
142,LED DOWN LIGHT T18,downlight,,NSL-DLT18-2.5-7W-XXK-SMD-NS-PHC-IP20,False,87.0,,,,,,,,,7.0,,,,,IP20,,,,XXK,,,,,,,,,PHC,,LED DOWN LIGHT T18 | NSL-DLT18-2.5-7W-XXK-SMD-NS-PHC-IP20 | 87.0 | IP20 | PHC,1,NSL-DLT18-2.5-7W-XXK-SMD-NS-PHC-IP20,dimensions;lumen;voltage,True
143,LED DOWN LIGHT T18,downlight,,NSL-DLT18-2.5-7W-XXK-SMD-TD-CN-IP20,False,63.0,,W90 H54 Ø75,,90.0,54.0,75.0,,dimensions_raw,7.0,,,,770.0,IP20,,,,XXK,,,,,,,,,,ترايدونك صيني,LED DOWN LIGHT T18 | NSL-DLT18-2.5-7W-XXK-SMD-TD-CN-IP20 | W90 H54 Ø75 | 7 | 770 | 63.0 | ترايدونك صيني | IP20,1,NSL-DLT18-2.5-7W-XXK-SMD-TD-CN-IP20,voltage,True
144,LED DOWN LIGHT T18,downlight,,NSL-DLT18-2.5-7W-XXK-SMD-TD-AT-IP20,False,102.0,,,,,,,,,7.0,,,,,IP20,,,,XXK,,,,,,,,,,,LED DOWN LIGHT T18 | NSL-DLT18-2.5-7W-XXK-SMD-TD-AT-IP20 | 102.0 | IP20,1,NSL-DLT18-2.5-7W-XXK-SMD-TD-AT-IP20,dimensions;lumen;voltage,True
145,LED DOWN LIGHT T18,downlight,,NSL-DLT18-2.5-7W-XXK-SMD-TD-AT-Dali-IP20,False,160.0,,,,,,,,,7.0,,,,,IP20,,,,XXK,,,,,,,,,DALI,,LED DOWN LIGHT T18 | NSL-DLT18-2.5-7W-XXK-SMD-TD-AT-Dali-IP20 | 160.0 | IP20 | DALI,1,NSL-DLT18-2.5-7W-XXK-SMD-TD-AT-Dali-IP20,dimensions;lumen;voltage,True
146,LED DOWN LIGHT T18,downlight,,NSL-DLT18-2.5-7W-XXK-SMD-TD-AT-PHC-IP20,False,102.0,,,,,,,,,7.0,,,,,IP20,,,,XXK,,,,,,,,,PHC,,LED DOWN LIGHT T18 | NSL-DLT18-2.5-7W-XXK-SMD-TD-AT-PHC-IP20 | 102.0 | IP20 | PHC,1,NSL-DLT18-2.5-7W-XXK-SMD-TD-AT-PHC-IP20,dimensions;lumen;voltage,True
